Time,Temperature,Humidity,Pressure,SoundLvL
1716889446551201240,22.84,990.17,50.28,-81.53
1716889446647712386,22.85,990.21,50.26,-76.35
1716889446754089313,22.84,990.17,50.27,-76.55
1716889446860465094,22.84,990.14,50.28,-80.22
1716889446945867646,22.85,990.16,50.25,-80.63
1716889447053417333,22.84,990.14,50.25,-82.66
1716889447159252386,22.84,990.14,50.26,-83.15
1716889447255926396,22.83,990.16,50.25,-82.28
1716889447351949052,22.85,990.15,50.26,-82.46
1716889447447099260,22.84,990.14,50.26,-79.51
1716889447554411552,22.84,990.14,50.25,-76.59
1716889447660898427,22.85,990.18,50.25,-79.23
1716889447746007698,22.84,990.17,50.26,-79.15
1716889447852619833,22.84,990.12,50.25,-82.54
1716889447948578844,22.84,990.08,50.25,-80.60
1716889448055200771,22.85,990.15,50.25,-70.65
1716889448151501968,22.84,990.08,50.25,-71.11
1716889448247328791,22.84,990.09,50.25,-81.80
1716889448353759156,22.84,990.12,50.26,-82.95
1716889448460433843,22.84,990.17,50.26,-81.43
1716889448546347073,22.85,990.15,50.25,-81.81
1716889448652237125,22.84,990.14,50.25,-80.46
1716889448748736291,22.84,990.12,50.26,-81.44
1716889448855180562,22.84,990.09,50.24,-82.83
1716889448961763062,22.85,990.10,50.24,-83.18
1716889449047408479,22.85,990.13,50.24,-79.47
1716889449154039468,22.84,990.12,50.25,-70.20
1716889449251314572,22.84,990.12,50.24,-82.69
1716889449356321395,22.84,990.12,50.25,-82.81
1716889449452444885,22.85,990.15,50.22,-79.44
1716889449548332905,22.85,990.11,50.26,-80.74
1716889449654141082,22.84,990.11,50.24,-81.81
1716889449750791447,22.85,990.19,50.26,-82.14
1716889449846731707,22.84,990.17,50.25,-81.16
1716889449953318530,22.85,990.18,50.24,-82.13
1716889450050630926,22.84,990.14,50.24,-80.40
1716889450156053009,22.85,990.13,50.27,-81.70
1716889450251935770,22.85,990.15,50.26,-82.69
1716889450347807957,22.85,990.10,50.26,-82.87
1716889450454401186,22.84,990.09,50.26,-82.03
1716889450550347436,22.84,990.14,50.25,-82.60
1716889450646354155,22.85,990.18,50.27,-82.01
1716889450752866082,22.84,990.14,50.26,-82.18
1716889450848936238,22.84,990.09,50.28,-82.58
1716889450955554728,22.84,990.14,50.26,-82.68
1716889451040721603,22.84,990.11,50.28,-79.64
1716889451147258530,22.85,990.10,50.26,-74.66
1716889451254068478,22.84,990.09,50.27,-81.65
1716889451350434936,22.84,990.09,50.28,-81.03
1716889451456826915,22.84,990.14,50.26,-81.23
1716889451553105405,22.84,990.14,50.26,-81.52
1716889451648587853,22.84,990.14,50.26,-79.25
1716889451755883425,22.84,990.14,50.27,-79.48
1716889451851729363,22.85,990.19,50.26,-81.77
1716889451946891655,22.84,990.12,50.26,-77.63
1716889452053494623,22.85,990.13,50.28,-70.61
1716889452149464259,22.84,990.09,50.26,-77.86
1716889452256596134,22.84,990.12,50.27,-79.55
1716889452341398581,22.84,990.14,50.27,-82.32
1716889452448124936,22.84,990.14,50.26,-82.18
1716889452554674102,22.85,990.15,50.25,-81.36
1716889452650694831,22.85,990.13,50.27,-81.90
1716889452746582383,22.84,990.14,50.26,-81.98
1716889452853286185,22.84,990.12,50.27,-82.09
1716889452949350092,22.85,990.15,50.25,-82.50
1716889453055800560,22.84,990.16,50.26,-78.75
1716889453140966133,22.84,990.17,50.26,-81.96
1716889453248013269,22.85,990.10,50.26,-82.14
1716889453354365352,22.84,990.09,50.28,-81.99
1716889453450364727,22.84,990.14,50.26,-82.23
1716889453557072800,22.85,990.13,50.25,-82.17
1716889453642205508,22.85,990.07,50.28,-82.41
1716889453748915977,22.84,990.12,50.26,-82.79
1716889453855606862,22.84,990.09,50.26,-82.42
1716889453951418893,22.85,990.13,50.25,-80.88
1716889454047290664,22.85,990.16,50.26,-81.23
1716889454143334102,22.85,990.15,50.28,-81.70
1716889454250081654,22.84,990.12,50.25,-81.61
1716889454356694727,22.86,990.18,50.25,-79.69
1716889454441907643,22.85,990.13,50.27,-79.96
1716889454548809206,22.85,990.13,50.25,-81.82
1716889454655041549,22.84,990.12,50.23,-81.47
1716889454751217383,22.85,990.10,50.25,-81.84
1716889454847151341,22.84,990.12,50.26,-80.82
1716889454943135612,22.84,990.14,50.27,-81.63
1716889455049729466,22.84,990.12,50.24,-82.06
1716889455156343685,22.84,990.14,50.25,-82.48
1716889455241591705,22.84,990.14,50.28,-81.63
1716889455347985403,22.85,990.13,50.26,-82.37
1716889455444014518,22.84,990.08,50.26,-82.67
1716889455550588059,22.85,990.16,50.26,-82.45
1716889455657171653,22.85,990.15,50.26,-82.13
1716889455742407591,22.85,990.13,50.26,-64.51
1716889455849164413,22.84,990.16,50.24,-76.06
1716889455955786393,22.84,990.12,50.25,-80.51
1716889456052660715,22.85,990.10,50.24,-76.54
1716889456148168840,22.84,990.11,50.25,-81.71
1716889456244179049,22.85,990.13,50.26,-82.83
1716889456350711913,22.84,990.20,50.24,-62.86
1716889456457360819,22.83,990.07,50.25,-70.83
1716889456542623580,22.84,990.04,50.25,-78.32
1716889456649267746,22.84,990.14,50.26,-80.34
1716889456745272226,22.85,990.15,50.25,-73.18
1716889456851967069,22.84,990.08,50.25,-66.96
1716889456947950455,22.84,990.08,50.25,-75.43
1716889457044021757,22.84,990.14,50.26,-79.41
1716889457150386548,22.84,990.09,50.26,-78.69
1716889457246386288,22.84,990.17,50.26,-79.83
1716889457342381496,22.85,990.15,50.26,-79.45
1716889457449147486,22.85,990.11,50.25,-78.75
1716889457545057954,22.84,990.17,50.26,-79.74
1716889457651748371,22.85,990.16,50.25,-81.42
1716889457758139725,22.84,990.12,50.25,-79.60
1716889457843717902,22.85,990.19,50.25,-81.46
1716889457950223996,22.84,990.12,50.26,-78.69
1716889458046214673,22.85,990.18,50.25,-80.83
1716889458152928736,22.85,990.15,50.25,-81.51
1716889458248840923,22.85,990.15,50.25,-82.04
1716889458344861600,22.85,990.13,50.25,-82.86
1716889458451521600,22.85,990.18,50.25,-81.66
1716889458547609465,22.85,990.15,50.25,-82.54
1716889458643367433,22.85,990.19,50.26,-82.99
1716889458750091652,22.85,990.18,50.26,-83.24
1716889458846029673,22.85,990.10,50.26,-80.87
1716889458952719621,22.85,990.21,50.26,-81.38
1716889459048767693,22.85,990.15,50.25,-81.43
1716889459144718110,22.85,990.15,50.25,-82.14
1716889459250794673,22.85,990.15,50.25,-82.27
1716889459347348943,22.84,990.12,50.25,-80.48
1716889459442829048,22.85,990.15,50.26,-81.69
1716889459550080870,22.84,990.12,50.26,-81.98
1716889459645998214,22.85,990.16,50.26,-82.63
1716889459752607277,22.85,990.10,50.27,-82.12
1716889459837904933,22.85,990.10,50.25,-81.49
1716889459944163058,22.85,990.10,50.25,-56.67
1716889460051257641,22.85,990.10,50.25,-68.44
1716889460147317381,22.85,990.16,50.25,-79.72
1716889460253890662,22.85,990.13,50.25,-79.08
1716889460349809412,22.86,990.15,50.25,-80.27
1716889460445883839,22.85,990.13,50.23,-82.89
1716889460552992485,22.85,990.16,50.23,-69.34
1716889460648530453,22.85,990.15,50.24,-76.37
1716889460744105922,22.84,990.14,50.25,-82.20
1716889460850772016,22.84,990.23,50.23,-81.85
1716889460946702380,22.84,990.19,50.24,-80.16
1716889461053376495,22.85,990.18,50.23,-79.04
1716889461138855714,22.85,990.18,50.23,-80.18
1716889461245392172,22.85,990.13,50.25,-80.88
1716889461352099776,22.85,990.19,50.25,-80.33
1716889461448061078,22.85,990.13,50.25,-81.16
1716889461544189047,22.85,990.13,50.23,-81.70
1716889461640524463,22.85,990.15,50.23,-81.92
1716889461746973734,22.86,990.15,50.24,-82.36
1716889461853530036,22.84,990.09,50.25,-81.79
1716889461949579307,22.85,990.21,50.25,-81.84
1716889462045105088,22.85,990.11,50.23,-82.28
1716889462151829359,22.85,990.15,50.24,-81.68
1716889462248203317,22.85,990.10,50.25,-83.00
1716889462354794619,22.85,990.11,50.24,-78.56
1716889462440142640,22.85,990.13,50.24,-81.70
1716889462547039723,22.85,990.16,50.25,-82.10
1716889462653233994,22.85,990.16,50.24,-81.34
1716889462749676390,22.85,990.16,50.24,-81.53
1716889462845578109,22.84,990.14,50.24,-82.58
1716889462941543109,22.85,990.13,50.24,-82.89
1716889463048327223,22.85,990.15,50.24,-82.53
1716889463154913786,22.85,990.16,50.24,-81.65
1716889463240232171,22.84,990.12,50.23,-80.68
1716889463346905556,22.85,990.16,50.22,-82.30
1716889463453486077,22.84,990.17,50.22,-80.66
1716889463549610973,22.85,990.18,50.24,-80.49
1716889463656264827,22.84,990.14,50.24,-67.45
1716889463741534723,22.85,990.15,50.25,-72.05
1716889463848475608,22.85,990.16,50.23,-77.83
1716889463954725921,22.84,990.23,50.23,-80.40
1716889464050660192,22.85,990.16,50.22,-82.43
1716889464146662431,22.84,990.14,50.22,-82.33
1716889464242721858,22.85,990.13,50.23,-80.41
1716889464349417431,22.84,990.14,50.22,-81.53
1716889464455978733,22.85,990.11,50.23,-82.75
1716889464541206441,22.84,990.14,50.25,-81.91
1716889464648286077,22.84,990.09,50.24,-82.58
1716889464744244931,22.85,990.15,50.22,-58.01
1716889464849987118,22.85,990.18,50.24,-80.05
1716889464946645139,22.85,990.13,50.23,-66.38
1716889465042675191,22.85,990.13,50.24,-72.41
1716889465149436025,22.84,990.14,50.23,-65.20
1716889465256293993,22.85,990.13,50.23,-78.82
1716889465341463472,22.85,990.21,50.23,-79.97
1716889465448456701,22.85,990.15,50.22,-80.77
1716889465544563108,22.85,990.21,50.22,-81.36
1716889465651405087,22.85,990.11,50.22,-82.24
1716889465758190295,22.85,990.13,50.22,-82.31
1716889465843882951,22.85,990.07,50.22,-81.71
1716889465950889826,22.85,990.18,50.20,-81.99
1716889466047106076,22.84,990.12,50.21,-81.31
1716889466153853680,22.84,990.12,50.22,-70.28
1716889466250081024,22.84,990.12,50.22,-77.58
1716889466346282951,22.84,990.14,50.22,-75.89
1716889466453398264,22.84,990.17,50.23,-75.51
1716889466560589982,22.85,990.13,50.23,-78.32
1716889466645947847,22.85,990.13,50.22,-82.06
1716889466752895920,22.85,990.11,50.22,-81.68
1716889466849251232,22.86,990.15,50.23,-78.31
1716889466956400920,22.85,990.16,50.22,-82.33
1716889467052602378,22.85,990.16,50.22,-80.93
1716889467148932274,22.84,990.12,50.24,-81.31
1716889467255980451,22.85,990.13,50.24,-78.81
1716889467352274097,22.84,990.09,50.22,-78.19
1716889467448573003,22.84,990.17,50.22,-77.40
1716889467555742846,22.85,990.13,50.22,-79.83
1716889467651763524,22.85,990.18,50.22,-75.04
1716889467758496805,22.85,990.16,50.22,-71.72
1716889467865515346,22.85,990.19,50.23,-71.75
1716889467951075398,22.85,990.19,50.23,-77.28
1716889468058245294,22.85,990.16,50.23,-76.60
1716889468153541492,22.85,990.13,50.23,-79.14
1716889468261077898,22.85,990.21,50.22,-78.85
1716889468357163888,22.85,990.15,50.23,-81.62
1716889468453501909,22.86,990.18,50.24,-77.87
1716889468560599252,22.84,990.20,50.22,-76.25
1716889468656622534,22.84,990.14,50.22,-77.51
1716889468753065606,22.84,990.20,50.22,-74.79
1716889468859897586,22.85,990.13,50.22,-76.83
1716889468956040190,22.85,990.13,50.23,-71.32
1716889469063401075,22.84,990.17,50.23,-80.32
1716889469148561440,22.85,990.16,50.23,-81.05
1716889469255414877,22.85,990.10,50.23,-79.36
1716889469362229252,22.84,990.14,50.22,-78.51
1716889469458275919,22.85,990.13,50.22,-79.76
1716889469554624564,22.85,990.10,50.23,-81.26
1716889469661388575,22.84,990.14,50.22,-80.21
1716889469757478158,22.84,990.12,50.22,-79.84
1716889469864480398,22.84,990.09,50.23,-80.55
1716889469949990502,22.84,990.09,50.22,-81.42
1716889470056706960,22.84,990.12,50.22,-81.71
1716889470163641387,22.85,990.13,50.22,-80.12
1716889470259729252,22.85,990.15,50.21,-81.82
1716889470366407585,22.85,990.21,50.21,-80.53
1716889470452025189,22.85,990.08,50.20,-81.81
1716889470558697689,22.85,990.15,50.23,-81.75
1716889470665623574,22.85,990.13,50.20,-82.01
1716889470761543679,22.84,990.17,50.22,-78.53
1716889470857743679,22.85,990.15,50.21,-82.36
1716889470964504824,22.85,990.16,50.21,-82.53
1716889471061317428,22.84,990.14,50.20,-83.11
1716889471167420241,22.85,990.13,50.20,-74.05
1716889471252725658,22.84,990.14,50.21,-73.27
1716889471360040137,22.85,990.16,50.20,-76.27
1716889471466524928,22.84,990.14,50.22,-73.65
1716889471562753991,22.85,990.15,50.20,-73.70
1716889471658963782,22.85,990.15,50.20,-80.40
1716889471754795137,22.85,990.13,50.22,-78.95
1716889471861756022,22.84,990.12,50.22,-80.73
1716889471968451543,22.84,990.12,50.22,-79.96
1716889472053715501,22.85,990.15,50.20,-79.87
1716889472160303678,22.85,990.18,50.23,-80.03
1716889472256295397,22.85,990.21,50.24,-77.90
1716889472363044668,22.85,990.21,50.22,-80.97
1716889472469663886,22.86,990.15,50.23,-80.53
1716889472555525605,22.85,990.13,50.24,-79.89
1716889472662037011,22.85,990.13,50.24,-80.43
1716889472768687480,22.85,990.13,50.24,-81.13
1716889472864904824,22.85,990.13,50.25,-80.86
1716889472960851334,22.85,990.10,50.24,-75.33
1716889473056895449,22.85,990.07,50.25,-77.16
1716889473163327532,22.85,990.10,50.25,-81.60
1716889473269769615,22.85,990.07,50.25,-81.20
1716889473355216907,22.85,990.15,50.26,-76.98
1716889473462056698,22.85,990.18,50.26,-79.17
1716889473558323053,22.85,990.13,50.25,-81.44
1716889473664680605,22.87,990.10,50.25,-69.83
1716889473760711490,22.84,990.06,50.25,-77.76
1716889473856598521,22.85,990.11,50.26,-75.81
1716889473963356594,22.85,990.10,50.24,-79.05
1716889474070151802,22.85,990.15,50.25,-79.21
1716889474155314771,22.84,990.12,50.28,-79.20
1716889474262064406,22.85,990.18,50.27,-76.12
1716889474357734667,22.85,990.13,50.26,-82.79
1716889474464675656,22.84,990.12,50.26,-81.92
1716889474571388990,22.84,990.20,50.26,-81.81
1716889474656571958,22.85,990.16,50.28,-81.86
1716889474763241542,22.85,990.15,50.26,-82.34
1716889474859198937,22.84,990.17,50.29,-82.19
1716889474965872635,22.84,990.17,50.29,-80.98
1716889475061839302,22.84,990.17,50.28,-79.44
1716889475157734510,22.84,990.17,50.29,-81.57
1716889475264554719,22.85,990.15,50.30,-63.28
1716889475360501021,22.85,990.15,50.29,-51.41
1716889475456523781,22.85,990.15,50.29,-77.73
1716889475563749458,22.85,990.13,50.28,-78.37
1716889475659103208,22.84,990.16,50.29,-83.11
1716889475765667479,22.84,990.17,50.29,-82.75
1716889475861770552,22.85,990.16,50.27,-82.55
1716889475957658468,22.85,990.13,50.28,-83.33
1716889476064378677,22.84,990.12,50.27,-81.65
1716889476160461854,22.84,990.06,50.29,-80.78
1716889476256354614,22.84,990.14,50.27,-79.72
1716889476362899874,22.85,990.21,50.28,-78.43
1716889476458796229,22.85,990.16,50.29,-79.17
1716889476565585603,22.84,990.09,50.29,-78.77
1716889476650824874,22.85,990.19,50.30,-81.61
1716889476757488051,22.85,990.16,50.30,-73.93
1716889476864237270,22.85,990.15,50.31,-77.66
1716889476960140030,22.85,990.15,50.29,-78.29
1716889477066906489,22.85,990.16,50.29,-79.24
1716889477162653051,22.85,990.18,50.29,-76.84
1716889477258543207,22.84,990.17,50.29,-80.88
1716889477365526957,22.85,990.19,50.29,-81.43
1716889477461427895,22.85,990.21,50.29,-81.40
1716889477557435551,22.85,990.15,50.30,-78.12
1716889477663938624,22.85,990.15,50.30,-70.13
1716889477759906124,22.85,990.15,50.28,-74.97
1716889477866453051,22.85,990.08,50.30,-78.44
1716889477951955603,22.84,990.25,50.30,-81.20
1716889478058489301,22.85,990.10,50.31,-80.77
1716889478165079509,22.85,990.13,50.29,-79.60
1716889478261167947,22.85,990.21,50.29,-77.42
1716889478357001176,22.85,990.16,50.29,-79.18
1716889478463935759,22.85,990.18,50.28,-78.08
1716889478559830551,22.85,990.18,50.29,-80.16
1716889478666468988,22.85,990.10,50.28,-79.43
1716889478751595082,22.85,990.10,50.29,-81.69
1716889478858127165,22.85,990.10,50.29,-81.78
1716889478964856280,22.85,990.13,50.28,-81.92
1716889479060905342,22.85,990.13,50.29,-81.55
1716889479167570394,22.84,990.09,50.28,-82.33
1716889479252728988,22.84,990.14,50.29,-81.14
1716889479359357842,22.84,990.09,50.28,-70.61
1716889479466008988,22.85,990.16,50.27,-79.77
1716889479561956227,22.85,990.15,50.28,-81.44
1716889479657699613,22.85,990.15,50.26,-82.58
1716889479753822842,22.86,990.18,50.26,-82.64
1716889479860637477,22.85,990.16,50.28,-69.92
1716889479967119873,22.84,990.14,50.26,-79.75
1716889480052515029,22.85,990.16,50.26,-80.33
1716889480159188727,22.84,990.14,50.26,-82.10
1716889480265851383,22.85,990.11,50.26,-81.59
1716889480361839925,22.85,990.13,50.26,-82.69
1716889480457869873,22.85,990.18,50.27,-82.26
1716889480553811644,22.85,990.16,50.28,-82.72
1716889480660479925,22.85,990.10,50.28,-82.29
1716889480767179560,22.85,990.13,50.26,-82.15
1716889480852321591,22.85,990.19,50.25,-82.88
1716889480958950966,22.85,990.16,50.26,-83.07
1716889481054926852,22.85,990.13,50.26,-83.09
1716889481161668050,22.84,990.17,50.28,-82.50
1716889481268367112,22.84,990.14,50.28,-82.10
1716889481353508987,22.85,990.10,50.26,-79.40
1716889481460227633,22.85,990.11,50.26,-81.04
1716889481567415758,22.85,990.13,50.27,-81.78
1716889481662638518,22.85,990.15,50.26,-78.63
1716889481758891539,22.85,990.13,50.28,-80.49
1716889481854969976,22.85,990.13,50.26,-80.72
1716889481961655445,22.84,990.12,50.26,-80.75
1716889482068338049,22.85,990.18,50.25,-81.59
1716889482153604351,22.84,990.20,50.26,-83.32
1716889482260343570,22.85,990.21,50.25,-82.66
1716889482356427320,22.85,990.19,50.25,-82.27
1716889482462871955,22.85,990.15,50.25,-81.52
1716889482558930080,22.84,990.09,50.27,-76.32
1716889482654855184,22.85,990.21,50.27,-79.83
1716889482761593934,22.86,990.23,50.25,-80.83
1716889482857385861,22.85,990.13,50.25,-82.22
1716889482953409143,22.85,990.13,50.25,-81.70
1716889483060149039,22.84,990.14,50.26,-82.16
1716889483156223153,22.84,990.12,50.27,-82.69
1716889483262491070,22.84,990.14,50.25,-81.46
1716889483369285184,22.85,990.13,50.27,-75.64
1716889483454488830,22.86,990.14,50.25,-77.77
1716889483561364976,22.85,990.24,50.26,-79.50
1716889483657320965,22.85,990.10,50.26,-77.29
1716889483764052632,22.84,990.09,50.26,-81.35
1716889483859957580,22.85,990.13,50.27,-81.27
1716889483955991642,22.85,990.15,50.26,-81.39
1716889484062572163,22.84,990.12,50.26,-82.06
1716889484158477580,22.85,990.18,50.24,-82.87
1716889484254450601,22.85,990.10,50.25,-82.95
1716889484361220861,22.85,990.15,50.26,-80.64
1716889484457184142,22.84,990.14,50.26,-81.09
1716889484563942632,22.84,990.20,50.27,-83.18
1716889484659893830,22.85,990.21,50.26,-82.80
1716889484755978517,22.85,990.21,50.27,-82.18
1716889484862292684,22.85,990.15,50.26,-82.36
1716889484958382579,22.85,990.15,50.28,-82.85
1716889485054224506,22.85,990.13,50.28,-82.56
1716889485161168829,22.84,990.12,50.28,-81.80
1716889485257197215,22.85,990.13,50.29,-81.60
1716889485363696850,22.85,990.10,50.29,-80.83
1716889485448882683,22.85,990.16,50.29,-79.98
1716889485555588465,22.85,990.18,50.28,-80.75
1716889485662128569,22.84,990.20,50.30,-81.97
1716889485758132944,22.85,990.11,50.28,-80.22
1716889485864836485,22.85,990.21,50.30,-71.75
1716889485960911433,22.85,990.10,50.28,-72.73
1716889486056763881,22.85,990.18,50.28,-82.67
1716889486163524506,22.85,990.19,50.29,-82.82
1716889486259361173,22.85,990.19,50.31,-80.53
1716889486355340548,22.85,990.16,50.30,-82.65
1716889486462065496,22.85,990.15,50.30,-73.16
1716889486558143881,22.84,990.12,50.30,-64.81
1716889486664877214,22.85,990.16,50.28,-70.29
1716889486750607527,22.85,990.21,50.30,-75.39
1716889486856921902,22.85,990.11,50.30,-77.59
1716889486963328464,22.85,990.11,50.29,-78.53
1716889487059490756,22.85,990.15,50.29,-78.79
1716889487155362318,22.83,990.13,50.30,-75.22
1716889487251358204,22.84,990.14,50.30,-78.08
1716889487357988620,22.85,990.13,50.30,-80.25
1716889487464860964,22.85,990.15,50.31,-80.19
1716889487560728412,22.84,990.14,50.29,-49.51
1716889487656666537,22.84,990.14,50.29,-81.17
1716889487763395599,22.85,990.15,50.31,-81.48
1716889487859419037,22.86,990.07,50.29,-76.50
1716889487966187735,22.85,990.15,50.29,-74.19
1716889488051625026,22.84,990.17,50.28,-59.78
1716889488158215287,22.85,990.19,50.28,-74.74
1716889488265168932,22.85,990.16,50.29,-83.15
1716889488361210495,22.85,990.16,50.30,-83.23
1716889488457216380,22.85,990.13,50.30,-82.83
